optimizer,evaluations,runs,best_mae_median,best_mae_q25,best_mae_q75,gap_closed,gap_closed_q25,gap_closed_q75,cap,share_of_evaluations_meeting_cap,share_of_random_meeting_cap,median_random_meeting_cap,best_known_meeting_cap
"Ax, default start",14,4,inf,0.3245347155801562,,-1.5440289771170244,-3.1401975801648203,0.1331932670594842,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",15,4,inf,0.3245347155801562,,-1.5440289771170244,-3.1401975801648203,0.1331932670594842,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",16,4,inf,0.3245347155801562,,-1.5440289771170244,-3.1401975801648203,0.1331932670594842,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",17,4,inf,0.3100555662304788,,-1.4472004235470899,-3.1401975801648203,0.2784360974143859,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",18,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",19,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",20,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",21,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",22,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",23,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",24,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",25,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",26,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",27,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",28,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",29,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",30,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",31,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",32,4,inf,0.3079118572939758,,-1.4328644822163132,-3.1401975801648203,0.2999400094105508,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",33,4,inf,0.3041129336309807,,-1.4074593790208958,-3.1401975801648203,0.33804766420367716,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",34,4,inf,0.3041129336309807,,-1.4074593790208958,-3.1401975801648203,0.33804766420367716,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",35,4,inf,0.3037022435983493,,-1.4047129109194274,-3.1401975801648203,0.34216736635587985,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",36,4,inf,0.303625151468389,,-1.404325578873831,-3.1401975801648203,0.3429406907331005,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",37,4,inf,0.303625151468389,,-1.404325578873831,-3.1401975801648203,0.3429406907331005,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",38,4,inf,0.303625151468389,,-1.404325578873831,-3.1401975801648203,0.3429406907331005,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",39,4,inf,0.303625151468389,,-1.404325578873831,-3.1401975801648203,0.3429406907331005,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",40,4,inf,0.303625151468389,,-1.404325578873831,-3.1401975801648203,0.3429406907331005,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",41,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",42,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",43,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",44,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",45,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",46,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",47,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",48,4,inf,0.3036160070348275,,-1.404325578873831,-3.1401975801648203,0.34303242011446033,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",49,4,inf,0.302176064099657,,-1.3946960358483003,-3.1401975801648203,0.35747673465275615,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",50,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",51,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",52,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",53,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",54,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",55,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",56,4,inf,0.3018929767000525,,-1.3946960358483003,-3.1401975801648203,0.36031643290873755,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",57,4,inf,0.2989668308765643,,-1.3756741869672646,-3.1401975801648203,0.38966910350910444,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",58,4,inf,0.2989668308765643,,-1.3756741869672646,-3.1401975801648203,0.38966910350910444,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",59,4,inf,0.2989668308765643,,-1.3756741869672646,-3.1401975801648203,0.38966910350910444,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",60,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",61,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",62,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",63,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",64,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",65,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",66,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",67,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",68,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",69,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",70,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",71,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",72,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",73,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",74,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",75,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",76,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",77,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",78,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",79,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",80,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",81,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",82,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",83,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",84,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",85,4,inf,0.2982457456717035,,-1.3756741869672646,-3.1401975801648203,0.39690243286787374,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",86,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",87,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",88,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",89,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",90,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",91,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",92,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",93,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",94,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",95,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",96,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",97,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",98,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",99,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",100,4,inf,0.29770191196123397,,-1.3756741869672646,-3.1401975801648203,0.40235772208710957,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",1,4,inf,0.32810489776768287,,-1.548093827350103,-3.1401975801648203,0.0973801572368009,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",2,4,0.3439001758727358,0.32810489776768287,0.4173665150803946,-0.061064986384278895,-0.7980184347283559,0.0973801572368009,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",3,4,0.33708077311094964,0.3217008781663675,0.41354143053903064,0.007341612272287169,-0.7596483556776239,0.16161997617091808,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",4,4,0.33708077311094964,0.3217008781663675,0.41354143053903064,0.007341612272287169,-0.7596483556776239,0.16161997617091808,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",5,4,0.3298294893542513,0.3217008781663675,0.4026645049039832,0.08008048325802296,-0.6505400491990203,0.16161997617091808,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",6,4,0.3185151127966669,0.307730162193806,0.32735806644515975,0.19357693496506562,0.10487175031739673,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",7,4,0.3185151127966669,0.307730162193806,0.32735806644515975,0.19357693496506562,0.10487175031739673,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",8,4,0.3185151127966669,0.307730162193806,0.32735806644515975,0.19357693496506562,0.10487175031739673,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",9,4,0.3185151127966669,0.307730162193806,0.32735806644515975,0.19357693496506562,0.10487175031739673,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",10,4,0.3185151127966669,0.307730162193806,0.32735806644515975,0.19357693496506562,0.10487175031739673,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",11,4,0.3185151127966669,0.307730162193806,0.32735806644515975,0.19357693496506562,0.10487175031739673,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",12,4,0.3158318558168775,0.307730162193806,0.3233331809754757,0.22049314591794422,0.14524606674671464,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",13,4,0.3158318558168775,0.307730162193806,0.3233331809754757,0.22049314591794422,0.14524606674671464,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",14,4,0.3158318558168775,0.307730162193806,0.3233331809754757,0.22049314591794422,0.14524606674671464,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",15,4,0.3158318558168775,0.307730162193806,0.3233331809754757,0.22049314591794422,0.14524606674671464,0.30176262412174343,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",16,4,0.3076390886379915,0.29544101142547696,0.3233331809754757,0.30267619857957484,0.14524606674671464,0.4250372031141894,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",17,4,0.3076390886379915,0.29544101142547696,0.3233331809754757,0.30267619857957484,0.14524606674671464,0.4250372031141894,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",18,4,0.3076390886379915,0.29544101142547696,0.3233331809754757,0.30267619857957484,0.14524606674671464,0.4250372031141894,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",19,4,0.30700501608995834,0.286546457783051,0.3233331809754757,0.3090366890547096,0.14524606674671464,0.5142599961505935,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",20,4,0.2971966678539194,0.28482176078501703,0.3057941690869998,0.4074259123788373,0.32118290300617813,0.5315607275298605,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",21,4,0.2971966678539194,0.28482176078501703,0.3057941690869998,0.4074259123788373,0.32118290300617813,0.5315607275298605,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",22,4,0.2963878308136352,0.28482176078501703,0.30458091352657357,0.41553949544850655,0.333353277610682,0.5315607275298605,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",23,4,0.2963878308136352,0.28482176078501703,0.30458091352657357,0.41553949544850655,0.333353277610682,0.5315607275298605,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",24,4,0.2942297296056391,0.28482176078501703,0.30134376171457944,0.43718777878834714,0.3658257026204429,0.5315607275298605,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",25,4,0.2942297296056391,0.28482176078501703,0.30134376171457944,0.43718777878834714,0.3658257026204429,0.5315607275298605,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",26,4,0.28901652317244325,0.2770019511352232,0.30134376171457944,0.4894823466041436,0.3658257026204429,0.6100025792535553,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",27,4,0.28901652317244325,0.2770019511352232,0.30134376171457944,0.4894823466041436,0.3658257026204429,0.6100025792535553,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",28,4,0.28901652317244325,0.2770019511352232,0.30134376171457944,0.4894823466041436,0.3658257026204429,0.6100025792535553,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",29,4,0.28901652317244325,0.2770019511352232,0.30134376171457944,0.4894823466041436,0.3658257026204429,0.6100025792535553,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",30,4,0.28901652317244325,0.2770019511352232,0.29638716356692507,0.4894823466041436,0.41554618871469123,0.6100025792535553,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",31,4,0.28901652317244325,0.27454045236528324,0.29630089463523934,0.4894823466041436,0.41641156716387506,0.634694295571072,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",32,4,0.28901652317244325,0.27454045236528324,0.29630089463523934,0.4894823466041436,0.41641156716387506,0.634694295571072,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",33,4,0.28901652317244325,0.27454045236528324,0.29630089463523934,0.4894823466041436,0.41641156716387506,0.634694295571072,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",34,4,0.28901652317244325,0.27454045236528324,0.29630089463523934,0.4894823466041436,0.41641156716387506,0.634694295571072,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",35,4,0.28901652317244325,0.2741848731237579,0.29630089463523934,0.4894823466041436,0.41641156716387506,0.6382611719259831,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",36,4,0.28487029948088893,0.2741848731237579,0.2890656368899446,0.5310738275470014,0.48898967848070124,0.6382611719259831,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",37,4,0.28487029948088893,0.2741848731237579,0.2890656368899446,0.5310738275470014,0.48898967848070124,0.6382611719259831,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",38,4,0.28487029948088893,0.2741848731237579,0.2890656368899446,0.5310738275470014,0.48898967848070124,0.6382611719259831,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",39,4,0.28487029948088893,0.2741848731237579,0.2890656368899446,0.5310738275470014,0.48898967848070124,0.6382611719259831,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",40,4,0.28487029948088893,0.2741848731237579,0.2890656368899446,0.5310738275470014,0.48898967848070124,0.6382611719259831,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",41,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",42,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",43,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",44,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",45,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",46,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",47,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",48,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",49,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",50,4,0.28252397803990686,0.2706653909622848,0.2890656368899446,0.5546101803243986,0.48898967848070124,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",51,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",52,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",53,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",54,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",55,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",56,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",57,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",58,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",59,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",60,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",61,4,0.28252397803990686,0.2706653909622848,0.28744369407303083,0.5546101803243986,0.5052596650464253,0.6735657010920788,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",62,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
